Metadata_gene_name	Metadata_pert_name	Metadata_cell_line	n_measurements_paint	data_type_paint	Metadata_Plate	n_measurements_health	data_type_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
EMPTY	EMPTY	ES2	168	cell_painting	SQ00014614	111	cell_health
ERBB2	ERBB2-1	ES2	6	cell_painting	SQ00014615	4	cell_health
ERBB2	ERBB2-1	ES2	6	cell_painting	SQ00014615	4	cell_health
ERBB2	ERBB2-1	ES2	6	cell_painting	SQ00014613	4	cell_health
ERBB2	ERBB2-1	ES2	6	cell_painting	SQ00014613	4	cell_health
ERBB2	ERBB2-1	ES2	6	cell_painting	SQ00014614	4	cell_health
ERBB2	ERBB2-1	ES2	6	cell_painting	SQ00014614	4	cell_health
ERBB2	ERBB2-2	ES2	6	cell_painting	SQ00014615	4	cell_health
ERBB2	ERBB2-2	ES2	6	cell_painting	SQ00014615	4	cell_health
ERBB2	ERBB2-2	ES2	6	cell_painting	SQ00014613	4	cell_health
ERBB2	ERBB2-2	ES2	6	cell_painting	SQ00014613	4	cell_health
ERBB2	ERBB2-2	ES2	6	cell_painting	SQ00014614	4	cell_health
ERBB2	ERBB2-2	ES2	6	cell_painting	SQ00014614	4	cell_health
ERBB3	ERBB3-1	ES2	6	cell_painting	SQ00014615	4	cell_health
ERBB3	ERBB3-1	ES2	6	cell_painting	SQ00014615	4	cell_health
ERBB3	ERBB3-1	ES2	6	cell_painting	SQ00014613	4	cell_health
ERBB3	ERBB3-1	ES2	6	cell_painting	SQ00014613	4	cell_health
ERBB3	ERBB3-1	ES2	6	cell_painting	SQ00014614	4	cell_health
ERBB3	ERBB3-1	ES2	6	cell_painting	SQ00014614	4	cell_health
ERBB3	ERBB3-2	ES2	6	cell_painting	SQ00014615	4	cell_health
ERBB3	ERBB3-2	ES2	6	cell_painting	SQ00014615	4	cell_health
ERBB3	ERBB3-2	ES2	6	cell_painting	SQ00014613	4	cell_health
ERBB3	ERBB3-2	ES2	6	cell_painting	SQ00014613	4	cell_health
ERBB3	ERBB3-2	ES2	6	cell_painting	SQ00014614	4	cell_health
ERBB3	ERBB3-2	ES2	6	cell_painting	SQ00014614	4	cell_health
EZH2	EZH2-1	ES2	6	cell_painting	SQ00014615	4	cell_health
EZH2	EZH2-1	ES2	6	cell_painting	SQ00014615	4	cell_health
EZH2	EZH2-1	ES2	6	cell_painting	SQ00014613	4	cell_health
EZH2	EZH2-1	ES2	6	cell_painting	SQ00014613	4	cell_health
EZH2	EZH2-1	ES2	6	cell_painting	SQ00014614	4	cell_health
EZH2	EZH2-1	ES2	6	cell_painting	SQ00014614	4	cell_health
EZH2	EZH2-2	ES2	6	cell_painting	SQ00014615	4	cell_health
EZH2	EZH2-2	ES2	6	cell_painting	SQ00014615	4	cell_health
EZH2	EZH2-2	ES2	6	cell_painting	SQ00014613	4	cell_health
EZH2	EZH2-2	ES2	6	cell_painting	SQ00014613	4	cell_health
EZH2	EZH2-2	ES2	6	cell_painting	SQ00014614	4	cell_health
EZH2	EZH2-2	ES2	6	cell_painting	SQ00014614	4	cell_health
GLS	GLS-1	ES2	6	cell_painting	SQ00014615	4	cell_health
GLS	GLS-1	ES2	6	cell_painting	SQ00014615	4	cell_health
GLS	GLS-1	ES2	6	cell_painting	SQ00014613	4	cell_health
GLS	GLS-1	ES2	6	cell_painting	SQ00014613	4	cell_health
GLS	GLS-1	ES2	6	cell_painting	SQ00014614	4	cell_health
GLS	GLS-1	ES2	6	cell_painting	SQ00014614	4	cell_health
GLS	GLS-2	ES2	6	cell_painting	SQ00014615	4	cell_health
GLS	GLS-2	ES2	6	cell_painting	SQ00014615	4	cell_health
GLS	GLS-2	ES2	6	cell_painting	SQ00014613	4	cell_health
GLS	GLS-2	ES2	6	cell_painting	SQ00014613	4	cell_health
GLS	GLS-2	ES2	6	cell_painting	SQ00014614	4	cell_health
GLS	GLS-2	ES2	6	cell_painting	SQ00014614	4	cell_health
GPX4	GPX4-1	ES2	6	cell_painting	SQ00014615	4	cell_health
GPX4	GPX4-1	ES2	6	cell_painting	SQ00014615	4	cell_health
GPX4	GPX4-1	ES2	6	cell_painting	SQ00014613	4	cell_health
GPX4	GPX4-1	ES2	6	cell_painting	SQ00014613	4	cell_health
GPX4	GPX4-1	ES2	6	cell_painting	SQ00014614	4	cell_health
GPX4	GPX4-1	ES2	6	cell_painting	SQ00014614	4	cell_health
GPX4	GPX4-2	ES2	6	cell_painting	SQ00014615	4	cell_health
GPX4	GPX4-2	ES2	6	cell_painting	SQ00014615	4	cell_health
GPX4	GPX4-2	ES2	6	cell_painting	SQ00014613	4	cell_health
GPX4	GPX4-2	ES2	6	cell_painting	SQ00014613	4	cell_health
GPX4	GPX4-2	ES2	6	cell_painting	SQ00014614	4	cell_health
GPX4	GPX4-2	ES2	6	cell_painting	SQ00014614	4	cell_health
HIF1a	HIF1a-1	ES2	6	cell_painting	SQ00014615	4	cell_health
HIF1a	HIF1a-1	ES2	6	cell_painting	SQ00014615	4	cell_health
HIF1a	HIF1a-1	ES2	6	cell_painting	SQ00014613	4	cell_health
HIF1a	HIF1a-1	ES2	6	cell_painting	SQ00014613	4	cell_health
HIF1a	HIF1a-1	ES2	6	cell_painting	SQ00014614	4	cell_health
HIF1a	HIF1a-1	ES2	6	cell_painting	SQ00014614	4	cell_health
HIF1a	HIF1a-2	ES2	6	cell_painting	SQ00014615	4	cell_health
HIF1a	HIF1a-2	ES2	6	cell_painting	SQ00014615	4	cell_health
HIF1a	HIF1a-2	ES2	6	cell_painting	SQ00014613	4	cell_health
HIF1a	HIF1a-2	ES2	6	cell_painting	SQ00014613	4	cell_health
HIF1a	HIF1a-2	ES2	6	cell_painting	SQ00014614	4	cell_health
HIF1a	HIF1a-2	ES2	6	cell_painting	SQ00014614	4	cell_health
ITGAV	ITGAV-1	ES2	6	cell_painting	SQ00014615	4	cell_health
ITGAV	ITGAV-1	ES2	6	cell_painting	SQ00014615	4	cell_health
ITGAV	ITGAV-1	ES2	6	cell_painting	SQ00014613	4	cell_health
ITGAV	ITGAV-1	ES2	6	cell_painting	SQ00014613	4	cell_health
ITGAV	ITGAV-1	ES2	6	cell_painting	SQ00014614	4	cell_health
ITGAV	ITGAV-1	ES2	6	cell_painting	SQ00014614	4	cell_health
ITGAV	ITGAV-2	ES2	6	cell_painting	SQ00014615	4	cell_health
ITGAV	ITGAV-2	ES2	6	cell_painting	SQ00014615	4	cell_health
ITGAV	ITGAV-2	ES2	6	cell_painting	SQ00014613	4	cell_health
ITGAV	ITGAV-2	ES2	6	cell_painting	SQ00014613	4	cell_health
ITGAV	ITGAV-2	ES2	6	cell_painting	SQ00014614	4	cell_health
ITGAV	ITGAV-2	ES2	6	cell_painting	SQ00014614	4	cell_health
JAK3	JAK3-1	ES2	6	cell_painting	SQ00014615	4	cell_health
JAK3	JAK3-1	ES2	6	cell_painting	SQ00014615	4	cell_health
JAK3	JAK3-1	ES2	6	cell_painting	SQ00014613	4	cell_health
JAK3	JAK3-1	ES2	6	cell_painting	SQ00014613	4	cell_health
JAK3	JAK3-1	ES2	6	cell_painting	SQ00014614	4	cell_health
JAK3	JAK3-1	ES2	6	cell_painting	SQ00014614	4	cell_health
JAK3	JAK3-2	ES2	6	cell_painting	SQ00014615	4	cell_health
JAK3	JAK3-2	ES2	6	cell_painting	SQ00014615	4	cell_health
JAK3	JAK3-2	ES2	6	cell_painting	SQ00014613	4	cell_health
JAK3	JAK3-2	ES2	6	cell_painting	SQ00014613	4	cell_health
JAK3	JAK3-2	ES2	6	cell_painting	SQ00014614	4	cell_health
JAK3	JAK3-2	ES2	6	cell_painting	SQ00014614	4	cell_health
KIF11	KIF11-1	ES2	6	cell_painting	SQ00014615	4	cell_health
KIF11	KIF11-1	ES2	6	cell_painting	SQ00014615	4	cell_health
KIF11	KIF11-1	ES2	6	cell_painting	SQ00014613	4	cell_health
KIF11	KIF11-1	ES2	6	cell_painting	SQ00014613	4	cell_health
KIF11	KIF11-1	ES2	6	cell_painting	SQ00014614	4	cell_health
KIF11	KIF11-1	ES2	6	cell_painting	SQ00014614	4	cell_health
KIF11	KIF11-2	ES2	6	cell_painting	SQ00014615	4	cell_health
KIF11	KIF11-2	ES2	6	cell_painting	SQ00014615	4	cell_health
KIF11	KIF11-2	ES2	6	cell_painting	SQ00014613	4	cell_health
KIF11	KIF11-2	ES2	6	cell_painting	SQ00014613	4	cell_health
KIF11	KIF11-2	ES2	6	cell_painting	SQ00014614	4	cell_health
KIF11	KIF11-2	ES2	6	cell_painting	SQ00014614	4	cell_health
KRAS	KRAS-1	ES2	6	cell_painting	SQ00014615	4	cell_health
KRAS	KRAS-1	ES2	6	cell_painting	SQ00014615	4	cell_health
KRAS	KRAS-1	ES2	6	cell_painting	SQ00014613	4	cell_health
KRAS	KRAS-1	ES2	6	cell_painting	SQ00014613	4	cell_health
KRAS	KRAS-1	ES2	6	cell_painting	SQ00014614	4	cell_health
KRAS	KRAS-1	ES2	6	cell_painting	SQ00014614	4	cell_health
KRAS	KRAS-2A	ES2	6	cell_painting	SQ00014615	4	cell_health
KRAS	KRAS-2A	ES2	6	cell_painting	SQ00014615	4	cell_health
KRAS	KRAS-2A	ES2	6	cell_painting	SQ00014613	4	cell_health
KRAS	KRAS-2A	ES2	6	cell_painting	SQ00014613	4	cell_health
KRAS	KRAS-2A	ES2	6	cell_painting	SQ00014614	4	cell_health
KRAS	KRAS-2A	ES2	6	cell_painting	SQ00014614	4	cell_health
KRAS	KRAS-2B	ES2	6	cell_painting	SQ00014615	4	cell_health
KRAS	KRAS-2B	ES2	6	cell_painting	SQ00014615	4	cell_health
KRAS	KRAS-2B	ES2	6	cell_painting	SQ00014613	4	cell_health
KRAS	KRAS-2B	ES2	6	cell_painting	SQ00014613	4	cell_health
KRAS	KRAS-2B	ES2	6	cell_painting	SQ00014614	4	cell_health
KRAS	KRAS-2B	ES2	6	cell_painting	SQ00014614	4	cell_health
LacZ	LacZ-2	ES2	12	cell_painting	SQ00014615	8	cell_health
LacZ	LacZ-2	ES2	12	cell_painting	SQ00014615	8	cell_health
LacZ	LacZ-2	ES2	12	cell_painting	SQ00014615	8	cell_health
LacZ	LacZ-2	ES2	12	cell_painting	SQ00014615	8	cell_health
LacZ	LacZ-2	ES2	12	cell_painting	SQ00014613	8	cell_health
LacZ	LacZ-2	ES2	12	cell_painting	SQ00014613	8	cell_health
LacZ	LacZ-2	ES2	12	cell_painting	SQ00014613	8	cell_health
LacZ	LacZ-2	ES2	12	cell_painting	SQ00014613	8	cell_health
LacZ	LacZ-2	ES2	12	cell_painting	SQ00014614	8	cell_health
LacZ	LacZ-2	ES2	12	cell_painting	SQ00014614	8	cell_health
LacZ	LacZ-2	ES2	12	cell_painting	SQ00014614	8	cell_health
LacZ	LacZ-2	ES2	12	cell_painting	SQ00014614	8	cell_health
LacZ	LacZ-3	ES2	12	cell_painting	SQ00014615	8	cell_health
LacZ	LacZ-3	ES2	12	cell_painting	SQ00014615	8	cell_health
LacZ	LacZ-3	ES2	12	cell_painting	SQ00014615	8	cell_health
LacZ	LacZ-3	ES2	12	cell_painting	SQ00014615	8	cell_health
LacZ	LacZ-3	ES2	12	cell_painting	SQ00014613	8	cell_health
LacZ	LacZ-3	ES2	12	cell_painting	SQ00014613	8	cell_health
LacZ	LacZ-3	ES2	12	cell_painting	SQ00014613	8	cell_health
LacZ	LacZ-3	ES2	12	cell_painting	SQ00014613	8	cell_health
LacZ	LacZ-3	ES2	12	cell_painting	SQ00014614	8	cell_health
LacZ	LacZ-3	ES2	12	cell_painting	SQ00014614	8	cell_health
LacZ	LacZ-3	ES2	12	cell_painting	SQ00014614	8	cell_health
LacZ	LacZ-3	ES2	12	cell_painting	SQ00014614	8	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014615	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014615	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014615	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014615	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014615	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014613	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014613	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014613	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014613	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014613	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014614	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014614	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014614	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014614	10	cell_health
Luc	Luc-1	ES2	15	cell_painting	SQ00014614	10	cell_health
Luc	Luc-2	ES2	9	cell_painting	SQ00014615	6	cell_health
Luc	Luc-2	ES2	9	cell_painting	SQ00014615	6	cell_health
Luc	Luc-2	ES2	9	cell_painting	SQ00014615	6	cell_health
Luc	Luc-2	ES2	9	cell_painting	SQ00014613	6	cell_health
Luc	Luc-2	ES2	9	cell_painting	SQ00014613	6	cell_health
Luc	Luc-2	ES2	9	cell_painting	SQ00014613	6	cell_health
Luc	Luc-2	ES2	9	cell_painting	SQ00014614	6	cell_health
Luc	Luc-2	ES2	9	cell_painting	SQ00014614	6	cell_health
Luc	Luc-2	ES2	9	cell_painting	SQ00014614	6	cell_health
MAPK1	MAPK1-1	ES2	6	cell_painting	SQ00014615	4	cell_health
MAPK1	MAPK1-1	ES2	6	cell_painting	SQ00014615	4	cell_health
MAPK1	MAPK1-1	ES2	6	cell_painting	SQ00014613	4	cell_health
MAPK1	MAPK1-1	ES2	6	cell_painting	SQ00014613	4	cell_health
MAPK1	MAPK1-1	ES2	6	cell_painting	SQ00014614	4	cell_health
MAPK1	MAPK1-1	ES2	6	cell_painting	SQ00014614	4	cell_health
MAPK1	MAPK1-2	ES2	6	cell_painting	SQ00014615	4	cell_health
MAPK1	MAPK1-2	ES2	6	cell_painting	SQ00014615	4	cell_health
MAPK1	MAPK1-2	ES2	6	cell_painting	SQ00014613	4	cell_health
MAPK1	MAPK1-2	ES2	6	cell_painting	SQ00014613	4	cell_health
MAPK1	MAPK1-2	ES2	6	cell_painting	SQ00014614	4	cell_health
MAPK1	MAPK1-2	ES2	6	cell_painting	SQ00014614	4	cell_health
MCL1	MCL1-2	ES2	6	cell_painting	SQ00014615	4	cell_health
MCL1	MCL1-2	ES2	6	cell_painting	SQ00014615	4	cell_health
MCL1	MCL1-2	ES2	6	cell_painting	SQ00014613	4	cell_health
MCL1	MCL1-2	ES2	6	cell_painting	SQ00014613	4	cell_health
MCL1	MCL1-2	ES2	6	cell_painting	SQ00014614	4	cell_health
MCL1	MCL1-2	ES2	6	cell_painting	SQ00014614	4	cell_health
MCL1	MCL1-5	ES2	6	cell_painting	SQ00014615	4	cell_health
MCL1	MCL1-5	ES2	6	cell_painting	SQ00014615	4	cell_health
MCL1	MCL1-5	ES2	6	cell_painting	SQ00014613	4	cell_health
MCL1	MCL1-5	ES2	6	cell_painting	SQ00014613	4	cell_health
MCL1	MCL1-5	ES2	6	cell_painting	SQ00014614	4	cell_health
MCL1	MCL1-5	ES2	6	cell_painting	SQ00014614	4	cell_health
MTOR	MTOR-1	ES2	6	cell_painting	SQ00014615	4	cell_health
MTOR	MTOR-1	ES2	6	cell_painting	SQ00014615	4	cell_health
MTOR	MTOR-1	ES2	6	cell_painting	SQ00014613	4	cell_health
MTOR	MTOR-1	ES2	6	cell_painting	SQ00014613	4	cell_health
MTOR	MTOR-1	ES2	6	cell_painting	SQ00014614	4	cell_health
MTOR	MTOR-1	ES2	6	cell_painting	SQ00014614	4	cell_health
MTOR	MTOR-2	ES2	6	cell_painting	SQ00014615	4	cell_health
MTOR	MTOR-2	ES2	6	cell_painting	SQ00014615	4	cell_health
MTOR	MTOR-2	ES2	6	cell_painting	SQ00014613	4	cell_health
MTOR	MTOR-2	ES2	6	cell_painting	SQ00014613	4	cell_health
MTOR	MTOR-2	ES2	6	cell_painting	SQ00014614	4	cell_health
MTOR	MTOR-2	ES2	6	cell_painting	SQ00014614	4	cell_health
MYC	MYC-1	ES2	6	cell_painting	SQ00014615	4	cell_health
MYC	MYC-1	ES2	6	cell_painting	SQ00014615	4	cell_health
MYC	MYC-1	ES2	6	cell_painting	SQ00014613	4	cell_health
MYC	MYC-1	ES2	6	cell_painting	SQ00014613	4	cell_health
MYC	MYC-1	ES2	6	cell_painting	SQ00014614	4	cell_health
MYC	MYC-1	ES2	6	cell_painting	SQ00014614	4	cell_health
MYC	MYC-2	ES2	6	cell_painting	SQ00014615	4	cell_health
MYC	MYC-2	ES2	6	cell_painting	SQ00014615	4	cell_health
MYC	MYC-2	ES2	6	cell_painting	SQ00014613	4	cell_health
MYC	MYC-2	ES2	6	cell_painting	SQ00014613	4	cell_health
MYC	MYC-2	ES2	6	cell_painting	SQ00014614	4	cell_health
MYC	MYC-2	ES2	6	cell_painting	SQ00014614	4	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-1	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014615	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014613	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014614	16	cell_health
ORC4	ORC4-2	ES2	24	cell_painting	SQ00014614	16	cell_health
PIK3CA	PIK3CA-1	ES2	6	cell_painting	SQ00014615	4	cell_health
PIK3CA	PIK3CA-1	ES2	6	cell_painting	SQ00014615	4	cell_health
PIK3CA	PIK3CA-1	ES2	6	cell_painting	SQ00014613	4	cell_health
PIK3CA	PIK3CA-1	ES2	6	cell_painting	SQ00014613	4	cell_health
PIK3CA	PIK3CA-1	ES2	6	cell_painting	SQ00014614	4	cell_health
PIK3CA	PIK3CA-1	ES2	6	cell_painting	SQ00014614	4	cell_health
PIK3CA	PIK3CA-2	ES2	6	cell_painting	SQ00014615	4	cell_health
PIK3CA	PIK3CA-2	ES2	6	cell_painting	SQ00014615	4	cell_health
PIK3CA	PIK3CA-2	ES2	6	cell_painting	SQ00014613	4	cell_health
PIK3CA	PIK3CA-2	ES2	6	cell_painting	SQ00014613	4	cell_health
PIK3CA	PIK3CA-2	ES2	6	cell_painting	SQ00014614	4	cell_health
PIK3CA	PIK3CA-2	ES2	6	cell_painting	SQ00014614	4	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014615	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014615	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014615	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014615	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014615	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014615	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014615	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014615	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014613	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014613	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014613	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014613	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014613	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014613	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014613	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014613	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014614	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014614	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014614	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014614	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014614	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014614	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014614	16	cell_health
POLR2D	POLR2D-1	ES2	24	cell_painting	SQ00014614	16	cell_health
POLR2D	POLR2D-2	ES2	24	cell_painting	SQ00014615	16	cell_health
POLR2D	POLR2D-2	ES2	24	cell_painting	SQ00014615	16	cell_health
